CustomerID,PrimaryCountry,Recency,Frequency,Monetary,LastPurchaseDate
13810.0,Germany,29,3,1499.01,2011-11-11 08:33:00
13811.0,Germany,184,3,814.5,2011-06-09 09:54:00
13812.0,Germany,42,3,539.0,2011-10-28 14:27:00
13813.0,Germany,40,4,1366.8600000000001,2011-10-31 10:38:00
13814.0,Germany,92,2,1579.12,2011-09-08 13:48:00
13815.0,Germany,22,4,4027.36,2011-11-17 14:19:00
13816.0,Germany,24,2,571.6700000000001,2011-11-16 08:38:00
13817.0,Germany,29,2,382.98,2011-11-10 17:49:00
13819.0,United Kingdom,302,3,1140.35,2011-02-11 10:38:00
13821.0,United Kingdom,145,2,385.64,2011-07-18 09:49:00
13822.0,United Kingdom,6,2,632.0,2011-12-04 12:13:00
13823.0,United Kingdom,19,2,957.66,2011-11-21 10:22:00
13824.0,United Kingdom,33,5,1698.94,2011-11-07 12:41:00
13826.0,United Kingdom,176,1,189.5,2011-06-16 13:48:00
13827.0,United Kingdom,58,3,412.05,2011-10-13 12:38:00
13828.0,United Kingdom,22,1,209.49,2011-11-17 16:02:00
13831.0,United Kingdom,16,6,2202.99,2011-11-23 15:41:00
13832.0,United Kingdom,19,1,52.2,2011-11-20 15:36:00
13833.0,United Kingdom,159,1,384.8,2011-07-03 13:27:00
13835.0,United Kingdom,25,4,834.57,2011-11-14 15:37:00
13837.0,United Kingdom,212,2,271.24,2011-05-12 12:10:00
13838.0,United Kingdom,6,4,691.73,2011-12-04 11:00:00
13841.0,United Kingdom,253,1,85.0,2011-04-01 12:10:00
13842.0,United Kingdom,59,9,3385.62,2011-10-12 10:51:00
13844.0,United Kingdom,11,1,361.62,2011-11-28 13:21:00
13845.0,United Kingdom,65,1,312.98,2011-10-06 08:25:00
13846.0,United Kingdom,25,3,865.0600000000001,2011-11-15 12:07:00
13848.0,United Kingdom,92,3,1255.0,2011-09-08 12:58:00
13849.0,United Kingdom,52,2,1537.95,2011-10-19 10:59:00
13850.0,United Kingdom,129,1,1595.48,2011-08-02 14:04:00
13851.0,United Kingdom,96,3,2651.46,2011-09-05 12:36:00
13853.0,United Kingdom,57,1,1090.1399999999999,2011-10-13 14:18:00
13854.0,United Kingdom,9,25,8109.5199999999995,2011-12-01 09:06:00
13856.0,United Kingdom,169,3,388.5,2011-06-24 10:03:00
13858.0,United Kingdom,57,1,216.17000000000002,2011-10-13 16:17:00
13859.0,United Kingdom,326,1,201.16,2011-01-17 16:14:00
13860.0,United Kingdom,1,5,1245.9,2011-12-08 12:57:00
13862.0,United Kingdom,18,8,2209.36,2011-11-21 16:24:00
13863.0,United Kingdom,248,1,305.78,2011-04-06 10:20:00
13865.0,United Kingdom,58,4,501.56,2011-10-12 13:31:00
13866.0,United Kingdom,74,1,145.67,2011-09-26 14:54:00
13867.0,United Kingdom,31,3,1015.29,2011-11-08 15:48:00
13868.0,United Kingdom,7,2,3192.54,2011-12-02 16:32:00
13869.0,United Kingdom,123,4,3104.9500000000003,2011-08-08 13:53:00
13870.0,United Kingdom,2,8,2770.94,2011-12-07 13:23:00
13871.0,United Kingdom,23,13,6403.25,2011-11-17 10:49:00
13873.0,United Kingdom,120,3,389.6,2011-08-12 10:08:00
13874.0,United Kingdom,358,1,540.45,2010-12-16 18:20:00
13875.0,United Kingdom,54,5,1786.79,2011-10-17 09:36:00
13876.0,United Kingdom,64,1,122.7,2011-10-07 10:22:00
13877.0,United Kingdom,86,1,117.24,2011-09-14 15:49:00
13878.0,United Kingdom,55,1,1281.53,2011-10-16 12:19:00
13880.0,United Kingdom,21,13,3219.77,2011-11-18 13:44:00
13881.0,United Kingdom,4,20,17159.52,2011-12-06 12:50:00
13882.0,United Kingdom,3,5,1191.13,2011-12-07 11:16:00
13883.0,United Kingdom,11,5,2674.48,2011-11-29 10:45:00
13884.0,United Kingdom,7,5,787.6,2011-12-02 16:30:00
13885.0,United Kingdom,189,2,506.8,2011-06-03 15:07:00
13886.0,United Kingdom,71,1,243.56,2011-09-29 13:17:00
13887.0,United Kingdom,204,1,349.55,2011-05-19 17:22:00
13888.0,United Kingdom,120,2,605.63,2011-08-12 10:13:00
13889.0,United Kingdom,93,1,416.90000000000003,2011-09-08 09:13:00
13890.0,United Kingdom,1,10,1883.81,2011-12-08 15:36:00
13892.0,United Kingdom,27,4,632.97,2011-11-13 11:50:00
13893.0,United Kingdom,298,1,821.1,2011-02-15 11:30:00
13894.0,United Kingdom,24,3,564.62,2011-11-16 09:44:00
13895.0,United Kingdom,28,4,2593.07,2011-11-11 16:57:00
13897.0,United Kingdom,50,1,311.16,2011-10-20 14:30:00
13898.0,United Kingdom,326,1,155.93,2011-01-18 10:28:00
13899.0,United Kingdom,16,2,388.52,2011-11-23 13:40:00
13900.0,United Kingdom,183,3,740.95,2011-06-09 19:26:00
13901.0,United Kingdom,72,5,2867.2000000000003,2011-09-28 14:48:00
13904.0,United Kingdom,37,2,332.64,2011-11-02 13:41:00
13908.0,United Kingdom,80,4,2369.55,2011-09-21 11:49:00
13911.0,United Kingdom,57,9,2580.91,2011-10-13 15:43:00
13914.0,United Kingdom,12,2,626.45,2011-11-28 10:35:00
13917.0,United Kingdom,50,2,272.04,2011-10-21 09:56:00
13918.0,United Kingdom,50,2,1212.8400000000001,2011-10-21 12:25:00
13919.0,Denmark,59,2,384.81,2011-10-11 14:24:00
13922.0,United Kingdom,352,1,172.25,2010-12-23 10:38:00
13923.0,United Kingdom,54,1,351.13,2011-10-17 12:33:00
13924.0,United Kingdom,2,6,1838.8500000000001,2011-12-08 09:39:00
13925.0,United Kingdom,93,4,678.25,2011-09-08 12:47:00
13926.0,United Kingdom,23,1,223.85000000000002,2011-11-16 13:16:00
13927.0,United Kingdom,75,1,348.99,2011-09-26 12:00:00
13928.0,United Kingdom,11,4,464.57,2011-11-29 10:33:00
13929.0,United Kingdom,169,2,842.65,2011-06-23 15:26:00
13930.0,United Kingdom,58,2,337.34,2011-10-13 09:45:00
13931.0,United Kingdom,96,2,1237.53,2011-09-05 10:12:00
13932.0,United Kingdom,295,1,307.4,2011-02-18 12:02:00
13933.0,United Kingdom,109,2,608.79,2011-08-22 14:03:00
13934.0,United Kingdom,264,1,922.1,2011-03-21 08:39:00
13936.0,United Kingdom,180,1,376.58,2011-06-13 08:47:00
13937.0,United Kingdom,169,1,158.85,2011-06-23 16:35:00
13938.0,United Kingdom,35,1,71.66,2011-11-04 14:37:00
13939.0,United Kingdom,23,3,568.55,2011-11-16 13:33:00
13940.0,United Kingdom,17,4,839.14,2011-11-22 15:15:00
13941.0,United Kingdom,22,5,5112.96,2011-11-18 09:43:00
13946.0,United Kingdom,79,3,561.57,2011-09-21 13:33:00
13947.0,United Kingdom,65,1,90.60000000000001,2011-10-05 14:42:00
13948.0,United Kingdom,361,1,102.0,2010-12-14 10:18:00
13949.0,United Kingdom,3,6,2427.32,2011-12-07 09:35:00
13950.0,United Kingdom,11,4,745.0600000000001,2011-11-28 14:44:00
13951.0,United Kingdom,176,3,674.45,2011-06-16 16:43:00
13952.0,United Kingdom,218,2,3251.071,2011-05-06 09:00:00
13953.0,United Kingdom,7,7,3515.68,2011-12-02 16:04:00
13954.0,United Kingdom,2,2,439.92,2011-12-08 12:50:00
13955.0,United Kingdom,154,2,322.96,2011-07-08 17:19:00
13956.0,United Kingdom,5,5,1026.42,2011-12-04 13:20:00
13959.0,United Kingdom,79,3,598.2,2011-09-21 15:06:00
13960.0,United Kingdom,21,2,230.22,2011-11-18 15:27:00
13962.0,United Kingdom,22,2,169.54999999999998,2011-11-18 08:47:00
13963.0,United Kingdom,308,4,664.54,2011-02-04 14:43:00
13967.0,United Kingdom,146,1,80.7,2011-07-17 12:02:00
13969.0,United Kingdom,7,18,9053.94,2011-12-02 15:11:00
13971.0,United Kingdom,19,8,2758.26,2011-11-21 12:06:00
13972.0,United Kingdom,71,2,190.25,2011-09-30 11:54:00
13973.0,United Kingdom,287,1,264.7,2011-02-25 15:21:00
13974.0,United Kingdom,49,1,413.59000000000003,2011-10-21 14:41:00
13975.0,United Kingdom,31,6,2526.28,2011-11-08 13:19:00
13976.0,United Kingdom,207,1,357.98,2011-05-17 09:13:00
13978.0,United Kingdom,15,2,196.79,2011-11-25 11:36:00
13979.0,United Kingdom,73,1,869.87,2011-09-27 13:32:00
13980.0,United Kingdom,60,1,200.14,2011-10-10 13:34:00
13982.0,United Kingdom,39,4,1871.81,2011-10-31 16:24:00
13983.0,United Kingdom,30,12,2603.43,2011-11-10 11:06:00
13984.0,United Kingdom,27,5,920.51,2011-11-13 12:38:00
13985.0,United Kingdom,4,15,7060.13,2011-12-05 17:06:00
13986.0,United Kingdom,17,1,320.46,2011-11-22 15:00:00
13988.0,United Kingdom,20,6,4147.96,2011-11-20 10:15:00
13989.0,United Kingdom,66,2,1266.08,2011-10-05 09:47:00
13990.0,United Kingdom,213,1,311.3,2011-05-10 15:19:00
13991.0,United Kingdom,12,6,855.97,2011-11-27 16:18:00
13992.0,United Kingdom,30,1,76.8,2011-11-09 15:23:00
13993.0,United Kingdom,43,9,3466.36,2011-10-28 09:06:00
13994.0,United Kingdom,4,6,2313.14,2011-12-06 11:05:00
13995.0,United Kingdom,15,5,1393.69,2011-11-24 14:22:00
13999.0,United Kingdom,10,12,3901.81,2011-11-29 13:40:00
14000.0,United Kingdom,211,1,635.66,2011-05-12 16:50:00
14001.0,United Kingdom,46,3,2043.0800000000002,2011-10-25 10:31:00
14002.0,United Kingdom,134,2,529.73,2011-07-28 15:55:00
14004.0,United Kingdom,43,7,4582.64,2011-10-27 14:40:00
14005.0,United Kingdom,10,5,2874.72,2011-11-30 12:41:00
14006.0,United Kingdom,116,3,962.19,2011-08-16 09:39:00
14009.0,United Kingdom,198,2,695.61,2011-05-25 15:47:00
14012.0,United Kingdom,278,1,328.8,2011-03-07 12:26:00
14013.0,United Kingdom,110,3,473.02,2011-08-21 15:01:00
14014.0,United Kingdom,77,1,505.18,2011-09-23 13:18:00
14015.0,United Kingdom,53,1,917.34,2011-10-18 10:02:00
14016.0,EIRE,162,4,4341.21,2011-07-01 11:29:00
14019.0,United Kingdom,47,3,1421.6100000000001,2011-10-24 10:13:00
14020.0,United Kingdom,17,2,642.8,2011-11-23 09:22:00
14021.0,United Kingdom,155,3,631.9,2011-07-07 15:46:00
14022.0,United Kingdom,225,1,440.0,2011-04-28 14:39:00
14023.0,United Kingdom,7,2,584.07,2011-12-02 13:58:00
14024.0,United Kingdom,122,2,327.7,2011-08-10 11:30:00
14027.0,United Kingdom,61,1,104.82,2011-10-10 09:01:00
14029.0,United Kingdom,63,2,467.66,2011-10-07 14:46:00
14030.0,United Kingdom,18,8,2360.09,2011-11-21 16:48:00
14031.0,United Kingdom,7,19,17286.86,2011-12-02 17:13:00
14032.0,United Kingdom,2,11,2975.59,2011-12-07 15:23:00
14034.0,United Kingdom,22,3,651.8199999999999,2011-11-17 14:02:00
14035.0,United Kingdom,29,5,1428.02,2011-11-11 10:03:00
14036.0,United Kingdom,285,1,626.65,2011-02-28 09:26:00
14037.0,United Kingdom,176,2,147.20000000000002,2011-06-16 13:57:00
14038.0,United Kingdom,78,3,1560.38,2011-09-22 13:37:00
14039.0,United Kingdom,33,1,152.2,2011-11-06 13:48:00
14040.0,United Kingdom,41,12,3614.92,2011-10-30 12:42:00
14041.0,United Kingdom,266,1,141.41,2011-03-18 13:25:00
14044.0,United Kingdom,27,4,652.82,2011-11-13 12:05:00
14045.0,United Kingdom,109,4,1659.75,2011-08-22 15:27:00
14046.0,United Kingdom,284,1,154.99,2011-02-28 14:48:00
14047.0,United Kingdom,9,5,1308.6100000000001,2011-12-01 11:43:00
14048.0,United Kingdom,305,1,409.93,2011-02-07 14:53:00
14049.0,United Kingdom,17,4,5681.72,2011-11-23 12:20:00
14050.0,United Kingdom,32,2,746.36,2011-11-08 10:00:00
14051.0,United Kingdom,1,23,15610.390000000001,2011-12-09 10:20:00
14052.0,United Kingdom,20,1,225.35999999999999,2011-11-20 12:30:00
14053.0,United Kingdom,124,2,260.25,2011-08-07 14:27:00
14054.0,United Kingdom,65,1,92.46000000000001,2011-10-05 15:49:00
14055.0,United Kingdom,106,1,725.6400000000001,2011-08-25 15:04:00
14056.0,United Kingdom,1,23,8214.65,2011-12-08 13:36:00
14057.0,United Kingdom,24,17,6217.96,2011-11-16 10:32:00
14059.0,United Kingdom,267,1,183.6,2011-03-18 10:06:00
14060.0,United Kingdom,5,19,6140.42,2011-12-05 12:29:00
14062.0,United Kingdom,10,12,10464.85,2011-11-30 10:04:00
14064.0,United Kingdom,29,5,1353.74,2011-11-10 13:14:00
14066.0,United Kingdom,267,1,152.55,2011-03-18 12:21:00
14067.0,United Kingdom,64,2,374.7,2011-10-07 10:21:00
14068.0,United Kingdom,320,1,265.85,2011-01-23 16:02:00
14071.0,United Kingdom,4,8,1438.82,2011-12-06 12:27:00
14073.0,United Kingdom,32,1,151.04,2011-11-07 15:49:00
14075.0,United Kingdom,5,3,942.26,2011-12-05 08:38:00
14076.0,United Kingdom,129,1,122.47,2011-08-02 15:19:00
14077.0,United Kingdom,41,5,499.42,2011-10-30 12:35:00
14078.0,United Kingdom,102,6,1049.37,2011-08-30 12:16:00
14079.0,United Kingdom,125,1,375.1,2011-08-07 12:10:00
14080.0,United Kingdom,33,1,45.599999999999994,2011-11-07 11:09:00
14081.0,United Kingdom,302,2,934.52,2011-02-10 16:17:00
14082.0,United Kingdom,365,1,182.25,2010-12-10 11:02:00
14083.0,United Kingdom,4,9,1018.43,2011-12-05 13:14:00
14085.0,United Kingdom,2,18,4448.54,2011-12-07 13:46:00
14087.0,United Kingdom,3,1,194.42,2011-12-07 12:41:00
14088.0,United Kingdom,10,13,50491.81,2011-11-29 16:16:00
14089.0,United Kingdom,57,1,161.0,2011-10-14 10:38:00
14090.0,United Kingdom,325,1,76.32000000000001,2011-01-19 10:51:00
14092.0,United Kingdom,8,14,4076.9100000000003,2011-12-02 12:13:00
14093.0,United Kingdom,12,1,442.85,2011-11-27 16:27:00
14096.0,United Kingdom,4,17,65164.79,2011-12-05 17:17:00
14098.0,United Kingdom,37,1,147.35,2011-11-03 10:13:00
14099.0,United Kingdom,16,11,3104.17,2011-11-23 13:53:00
14100.0,United Kingdom,138,1,194.9,2011-07-25 11:01:00
14101.0,United Kingdom,74,6,5976.79,2011-09-27 12:28:00
14102.0,United Kingdom,5,5,1360.28,2011-12-04 15:38:00
14104.0,United Kingdom,155,2,216.21,2011-07-08 12:50:00
14105.0,United Kingdom,239,1,1266.23,2011-04-14 17:58:00
14107.0,United Kingdom,52,7,2703.23,2011-10-19 12:12:00
14108.0,United Kingdom,31,2,597.91,2011-11-09 10:41:00
14109.0,United Kingdom,73,1,144.2,2011-09-28 10:18:00
14110.0,United Kingdom,4,12,5683.15,2011-12-06 12:26:00
14111.0,United Kingdom,14,4,692.85,2011-11-25 13:44:00
14112.0,United Kingdom,23,7,2915.15,2011-11-17 12:30:00
14113.0,United Kingdom,4,4,1840.42,2011-12-06 12:18:00
14114.0,United Kingdom,274,2,386.53,2011-03-11 09:42:00
14116.0,United Kingdom,20,5,1382.74,2011-11-20 10:29:00
14117.0,United Kingdom,144,1,90.0,2011-07-19 09:49:00
14121.0,United Kingdom,4,4,2780.15,2011-12-06 12:19:00
14124.0,United Kingdom,84,1,419.58,2011-09-16 13:32:00
14125.0,United Kingdom,11,3,2740.43,2011-11-29 12:47:00
14126.0,United Kingdom,8,3,706.1300000000001,2011-12-02 11:45:00
14127.0,United Kingdom,123,3,709.71,2011-08-09 10:49:00
14128.0,United Kingdom,61,2,637.5,2011-10-10 12:00:00
14129.0,United Kingdom,2,5,1123.8600000000001,2011-12-08 11:02:00
14130.0,United Kingdom,319,1,483.86,2011-01-24 16:05:00
14132.0,United Kingdom,2,11,3586.03,2011-12-07 13:35:00
14133.0,United Kingdom,130,3,605.64,2011-08-02 11:34:00
14135.0,United Kingdom,2,15,4690.31,2011-12-08 11:38:00
14138.0,United Kingdom,2,2,982.38,2011-12-08 12:44:00
14139.0,United Kingdom,46,1,415.82,2011-10-24 13:34:00
14140.0,United Kingdom,4,2,935.05,2011-12-06 09:05:00
14141.0,United Kingdom,3,4,915.13,2011-12-07 09:53:00
14142.0,United Kingdom,373,1,311.81,2010-12-01 16:33:00
14143.0,United Kingdom,134,1,115.8,2011-07-29 09:48:00
14145.0,United Kingdom,47,4,3742.2,2011-10-24 12:10:00
14146.0,United Kingdom,9,5,4191.0,2011-12-01 10:18:00
14147.0,United Kingdom,78,2,483.4,2011-09-22 18:10:00
14148.0,United Kingdom,234,1,157.2,2011-04-20 12:02:00
14149.0,United Kingdom,221,1,446.62,2011-05-03 09:44:00
14150.0,United Kingdom,36,2,658.64,2011-11-04 10:05:00
14152.0,United Kingdom,75,2,621.29,2011-09-25 12:54:00
14154.0,United Kingdom,239,2,1345.62,2011-04-14 16:26:00
14155.0,United Kingdom,266,1,118.75,2011-03-18 14:13:00
14156.0,EIRE,10,55,117379.63,2011-11-30 10:54:00
14157.0,United Kingdom,20,2,432.88,2011-11-20 11:32:00
14158.0,United Kingdom,40,1,507.65999999999997,2011-10-30 15:08:00
14159.0,United Kingdom,20,11,4693.01,2011-11-20 12:36:00
14161.0,United Kingdom,216,3,1110.52,2011-05-08 11:41:00
14162.0,United Kingdom,174,2,289.36,2011-06-19 11:36:00
14163.0,United Kingdom,87,4,2445.91,2011-09-13 15:18:00
14164.0,United Kingdom,71,2,1631.77,2011-09-30 12:24:00
14165.0,United Kingdom,276,1,122.53999999999999,2011-03-09 12:39:00
14167.0,United Kingdom,39,4,574.84,2011-10-31 14:29:00
14171.0,United Kingdom,98,1,363.79,2011-09-02 16:43:00
14173.0,United Kingdom,11,4,450.84,2011-11-29 11:54:00
14174.0,United Kingdom,33,1,134.46,2011-11-06 13:17:00
14175.0,United Kingdom,60,3,3222.3,2011-10-11 11:55:00
14176.0,United Kingdom,297,4,576.9000000000001,2011-02-15 13:12:00
14177.0,United Kingdom,86,4,559.41,2011-09-14 15:11:00
14178.0,United Kingdom,9,7,1620.93,2011-12-01 12:01:00
14179.0,United Kingdom,41,2,719.78,2011-10-30 12:07:00
14180.0,United Kingdom,11,25,4748.52,2011-11-29 10:56:00
14184.0,United Kingdom,67,1,452.89,2011-10-04 12:43:00
14185.0,United Kingdom,331,1,197.65,2011-01-12 13:52:00
14188.0,United Kingdom,31,6,2054.36,2011-11-09 12:45:00
14189.0,United Kingdom,2,15,4654.08,2011-12-07 15:55:00
14191.0,United Kingdom,2,13,4684.76,2011-12-08 09:23:00
14193.0,United Kingdom,68,2,853.39,2011-10-03 09:34:00
14194.0,United Kingdom,5,21,11349.52,2011-12-05 10:38:00
14195.0,United Kingdom,202,2,1012.0,2011-05-22 10:29:00
14196.0,United Kingdom,107,1,335.52,2011-08-25 10:25:00
14198.0,United Kingdom,18,4,701.4,2011-11-21 16:35:00
14199.0,United Kingdom,218,1,185.39999999999998,2011-05-05 13:44:00
14201.0,United Kingdom,60,7,747.44,2011-10-10 13:27:00
14204.0,United Kingdom,2,1,161.03,2011-12-07 13:38:00
14205.0,United Kingdom,17,2,466.7,2011-11-23 10:55:00
14206.0,United Kingdom,239,1,328.15999999999997,2011-04-14 16:38:00
14208.0,United Kingdom,95,1,151.74,2011-09-06 12:48:00
14209.0,United Kingdom,11,6,2073.43,2011-11-29 10:18:00
14210.0,United Kingdom,106,6,1905.8400000000001,2011-08-26 12:36:00
14211.0,United Kingdom,53,9,2241.1,2011-10-17 13:23:00
14212.0,United Kingdom,90,1,1070.48,2011-09-11 12:45:00
14214.0,United Kingdom,31,5,1004.38,2011-11-09 10:31:00
14215.0,United Kingdom,12,6,1789.72,2011-11-28 12:19:00
14216.0,United Kingdom,3,4,1839.3,2011-12-06 14:56:00
14217.0,United Kingdom,2,17,2004.98,2011-12-08 11:53:00
14218.0,United Kingdom,43,1,169.48000000000002,2011-10-28 10:00:00
14219.0,United Kingdom,4,1,89.94,2011-12-05 16:23:00
14220.0,United Kingdom,247,2,632.4000000000001,2011-04-06 13:23:00
14221.0,United Kingdom,42,9,3432.8,2011-10-28 13:42:00
14222.0,United Kingdom,177,1,683.17,2011-06-15 16:42:00
14223.0,United Kingdom,92,3,991.13,2011-09-08 13:38:00
14224.0,United Kingdom,110,4,1050.1200000000001,2011-08-21 13:24:00
14226.0,United Kingdom,29,5,2232.19,2011-11-11 11:34:00
14227.0,United Kingdom,26,10,3350.96,2011-11-13 15:48:00
14229.0,United Kingdom,52,3,1547.2,2011-10-19 10:04:00
14231.0,United Kingdom,184,3,925.71,2011-06-09 11:05:00
14232.0,United Kingdom,43,5,2048.07,2011-10-28 11:09:00
14233.0,United Kingdom,49,4,1462.72,2011-10-21 15:54:00
14234.0,United Kingdom,22,4,775.46,2011-11-17 17:53:00
14235.0,United Kingdom,75,5,3144.86,2011-09-25 14:37:00
14236.0,United Kingdom,81,2,490.86,2011-09-20 09:13:00
14237.0,United Kingdom,373,1,161.0,2010-12-01 13:20:00
14238.0,United Kingdom,326,1,146.85,2011-01-17 14:40:00
14239.0,United Kingdom,43,11,2380.85,2011-10-27 14:40:00
14240.0,United Kingdom,30,2,890.34,2011-11-09 13:45:00
14241.0,United Kingdom,184,1,213.70000000000002,2011-06-09 11:46:00
14242.0,United Kingdom,235,2,280.55,2011-04-19 11:46:00
14243.0,United Kingdom,9,10,2588.77,2011-12-01 11:12:00
14245.0,United Kingdom,220,2,1693.45,2011-05-04 08:40:00
14246.0,United Kingdom,111,3,1474.06,2011-08-21 11:50:00
14247.0,United Kingdom,278,1,136.77,2011-03-06 15:21:00
14248.0,United Kingdom,318,1,302.58,2011-01-25 14:45:00
14250.0,United Kingdom,7,3,1904.05,2011-12-02 14:30:00
14251.0,United Kingdom,2,5,2879.7000000000003,2011-12-08 08:32:00
14256.0,United Kingdom,260,2,969.0600000000001,2011-03-24 13:17:00
14257.0,United Kingdom,64,5,3099.7200000000003,2011-10-06 16:54:00
14258.0,United Kingdom,9,9,12669.98,2011-11-30 15:27:00
14259.0,United Kingdom,142,1,120.0,2011-07-21 10:44:00
14261.0,United Kingdom,51,2,1163.45,2011-10-20 10:04:00
14262.0,United Kingdom,8,8,2618.23,2011-12-01 14:17:00
14264.0,United Kingdom,155,2,333.97,2011-07-08 10:20:00
14265.0,Unspecified,109,2,530.18,2011-08-22 13:32:00
14267.0,United Kingdom,163,3,1516.24,2011-06-30 10:09:00
14270.0,United Kingdom,332,1,492.65000000000003,2011-01-12 09:33:00
14271.0,United Kingdom,226,1,112.32000000000001,2011-04-28 12:47:00
14272.0,United Kingdom,74,2,437.96,2011-09-27 10:08:00
14273.0,United Kingdom,51,4,559.97,2011-10-19 13:20:00
14276.0,United Kingdom,99,3,1119.74,2011-09-02 09:45:00
14277.0,France,15,3,4216.2,2011-11-24 15:01:00
14280.0,United Kingdom,197,1,134.04,2011-05-27 10:37:00
14282.0,United Kingdom,3,15,3729.34,2011-12-06 17:04:00
14284.0,United Kingdom,31,2,595.25,2011-11-09 08:11:00
14285.0,United Kingdom,21,4,1910.01,2011-11-18 14:50:00
14286.0,United Kingdom,24,3,4628.75,2011-11-16 10:34:00
14287.0,United Kingdom,8,3,176.63,2011-12-01 13:25:00
14288.0,United Kingdom,213,1,426.6,2011-05-10 13:22:00
14289.0,United Kingdom,9,6,911.26,2011-12-01 11:44:00
14290.0,United Kingdom,11,5,2314.65,2011-11-28 14:02:00
14291.0,United Kingdom,2,11,3883.25,2011-12-08 10:26:00
14292.0,United Kingdom,8,9,4871.93,2011-12-02 11:50:00
14293.0,United Kingdom,3,4,1046.56,2011-12-06 15:17:00
14295.0,United Kingdom,40,1,166.20000000000002,2011-10-30 15:50:00
14297.0,United Kingdom,18,4,1305.33,2011-11-22 09:06:00
14298.0,United Kingdom,8,44,51527.3,2011-12-01 13:12:00
14299.0,United Kingdom,8,9,3965.62,2011-12-01 16:05:00
14300.0,United Kingdom,19,1,43.2,2011-11-21 08:57:00
14301.0,United Kingdom,117,1,640.14,2011-08-14 15:33:00
14304.0,United Kingdom,223,1,383.45,2011-05-01 11:50:00
14305.0,United Kingdom,71,3,1858.96,2011-09-29 15:29:00
14306.0,United Kingdom,51,2,2093.32,2011-10-19 13:23:00
14307.0,United Kingdom,89,6,2995.7200000000003,2011-09-12 09:38:00
14309.0,United Kingdom,8,9,2352.53,2011-12-01 13:33:00
14311.0,United Kingdom,243,1,310.26,2011-04-11 10:14:00
14312.0,United Kingdom,47,6,1611.5900000000001,2011-10-24 09:46:00
14314.0,United Kingdom,107,1,120.0,2011-08-25 10:39:00
14315.0,United Kingdom,45,6,2481.13,2011-10-26 12:06:00
14317.0,United Kingdom,65,1,508.58,2011-10-06 10:44:00
14320.0,United Kingdom,207,2,477.79,2011-05-17 09:24:00
14321.0,United Kingdom,11,5,1530.75,2011-11-29 09:47:00
14323.0,United Kingdom,115,2,605.0600000000001,2011-08-17 11:37:00
14326.0,United Kingdom,242,1,183.85,2011-04-11 15:04:00
14327.0,United Kingdom,163,1,311.65000000000003,2011-06-29 13:58:00
14329.0,United Kingdom,17,7,5014.84,2011-11-22 15:50:00
14331.0,United Kingdom,124,2,462.66,2011-08-07 13:17:00
14332.0,United Kingdom,23,3,866.3100000000001,2011-11-17 11:54:00
14333.0,United Kingdom,68,1,415.2,2011-10-03 10:38:00
14334.0,United Kingdom,17,8,2552.21,2011-11-23 10:01:00
14335.0,Germany,16,2,468.26,2011-11-23 13:41:00
14336.0,United Kingdom,17,4,1614.91,2011-11-23 11:40:00
14338.0,United Kingdom,161,2,588.22,2011-07-01 14:08:00
14339.0,United Kingdom,243,1,309.52000000000004,2011-04-11 11:06:00
14340.0,United Kingdom,219,1,134.7,2011-05-05 09:44:00
14341.0,United Kingdom,45,8,2182.28,2011-10-25 15:48:00
14342.0,United Kingdom,21,4,668.5600000000001,2011-11-18 13:21:00
14344.0,United Kingdom,127,8,889.9300000000001,2011-08-04 13:51:00
14345.0,United Kingdom,39,1,108.98,2011-11-01 09:51:00
14346.0,United Kingdom,121,2,1021.58,2011-08-11 09:47:00
14348.0,United Kingdom,260,1,409.57,2011-03-24 16:23:00
14349.0,United Kingdom,10,1,133.5,2011-11-29 15:39:00
14350.0,United Kingdom,274,1,282.93,2011-03-10 14:14:00
14351.0,United Kingdom,165,1,51.0,2011-06-28 11:56:00
14352.0,United Kingdom,157,4,1078.96,2011-07-05 15:41:00
14353.0,United Kingdom,215,1,90.6,2011-05-08 16:06:00
14354.0,United Kingdom,6,2,163.62,2011-12-04 11:32:00
14355.0,United Kingdom,366,1,174.4,2010-12-09 12:16:00
14356.0,United Kingdom,80,2,701.23,2011-09-21 09:18:00
14357.0,United Kingdom,43,1,225.77,2011-10-27 16:23:00
14359.0,United Kingdom,19,3,912.1800000000001,2011-11-20 13:17:00
14360.0,United Kingdom,32,4,2128.23,2011-11-08 09:12:00
14362.0,United Kingdom,22,1,161.2,2011-11-17 15:08:00
14364.0,United Kingdom,109,8,3717.35,2011-08-23 11:01:00
14367.0,United Kingdom,8,16,9261.52,2011-12-01 13:19:00
14368.0,United Kingdom,320,1,155.0,2011-01-24 09:52:00
14371.0,United Kingdom,295,1,100.5,2011-02-17 16:35:00
14373.0,United Kingdom,358,1,76.55,2010-12-16 15:40:00
14375.0,United Kingdom,185,1,257.68,2011-06-07 13:44:00
14377.0,United Kingdom,191,2,617.05,2011-06-01 13:32:00
14379.0,United Kingdom,44,2,348.1,2011-10-26 16:43:00
14381.0,United Kingdom,52,1,202.68,2011-10-18 17:10:00
14382.0,United Kingdom,26,1,626.07,2011-11-13 16:18:00
14383.0,United Kingdom,38,3,1247.69,2011-11-01 15:53:00
14385.0,United Kingdom,9,3,202.10999999999999,2011-11-30 15:36:00
